month,day,year,tmax,tmin,prcp
4,20,2016,71,51,0.48
4,21,2016,70,50,0.01
4,22,2016,54,41,0
4,23,2016,60,38,0
4,24,2016,78,41,0
4,25,2016,83,58,0.08
4,26,2016,68,42,0
4,27,2016,49,41,0.47
4,28,2016,50,42,0.45
4,29,2016,51,41,0.01
4,30,2016,48,43,0.61
5,1,2016,49,42,0.51
5,2,2016,59,42,0
5,3,2016,67,40,0
5,4,2016,57,42,0.4
5,5,2016,61,41,0
5,6,2016,82,42,0
5,7,2016,70,44,0.02
5,8,2016,71,41,0
5,9,2016,58,50,0.59
5,10,2016,63,51,0.79
5,11,2016,69,51,0.19
5,12,2016,70,53,0.48
5,13,2016,66,43,0.68
5,14,2016,47,41,0
5,15,2016,55,35,0
5,16,2016,70,46,0
5,17,2016,57,44,0
5,18,2016,65,41,0
5,19,2016,69,39,0
5,20,2016,68,44,0
5,21,2016,75,53,0
5,22,2016,77,53,0
5,23,2016,81,48,0
5,24,2016,86,60,0
5,25,2016,86,64,0.95
5,26,2016,83,62,0
5,27,2016,81,66,0.13
5,28,2016,81,64,0.13
5,29,2016,79,63,0
5,30,2016,87,63,0
5,31,2016,83,63,0.56
6,1,2016,79,62,0.42
6,2,2016,79,57,0
6,3,2016,84,55,0
6,4,2016,72,62,0.41
6,5,2016,79,61,0.05
6,6,2016,82,59,0
6,7,2016,67,51,0
6,8,2016,70,52,0
6,9,2016,72,53,0.21
6,10,2016,90,63,0.1
6,11,2016,91,71,0
6,12,2016,79,59,0
6,13,2016,86,54,0.02
6,14,2016,87,64,0
6,15,2016,90,68,0.3
6,16,2016,77,63,0
6,17,2016,85,61,0
6,18,2016,87,58,0
6,19,2016,89,62,0
6,20,2016,93,70,0
6,21,2016,84,64,0
6,22,2016,76,67,1.31
6,23,2016,78,64,0
6,24,2016,82,62,0
6,25,2016,89,65,0
6,26,2016,90,72,0.03
6,27,2016,90,69,0
6,28,2016,71,57,0
6,29,2016,81,55,0
6,30,2016,78,57,0
7,1,2016,72,59,0
7,2,2016,76,54,0
7,3,2016,77,55,0
7,4,2016,79,66,0
7,5,2016,87,66,0
7,6,2016,88,67,0.87
7,7,2016,84,70,1.05
7,8,2016,86,68,0
7,9,2016,79,65,0
7,10,2016,82,60,0
7,11,2016,90,69,0
7,12,2016,88,74,0
7,13,2016,84,68,0.06
7,14,2016,88,67,0
7,15,2016,75,60,0.14
7,16,2016,77,57,0
7,17,2016,83,61,0.25
7,18,2016,88,71,0
7,19,2016,91,68,0
7,20,2016,88,69,0
7,21,2016,91,72,1.03
7,22,2016,90,72,0.01
7,23,2016,91,70,1.11
7,24,2016,93,71,0.94
7,25,2016,89,72,0
7,26,2016,88,69,0
7,27,2016,89,68,0
7,28,2016,84,70,0.66
7,29,2016,81,70,0.11
7,30,2016,78,68,0
7,31,2016,81,65,0
8,1,2016,84,65,0
8,2,2016,87,67,0
8,3,2016,90,69,0
8,4,2016,91,70,0.02
8,5,2016,86,72,0
8,6,2016,84,66,0
8,7,2016,83,62,0
8,8,2016,84,72,0
8,9,2016,88,67,0
8,10,2016,89,69,0
8,11,2016,92,73,0
8,12,2016,83,74,0.96
8,13,2016,84,72,0
8,14,2016,87,65,0
8,15,2016,78,67,0
8,16,2016,88,71,0.02
8,17,2016,88,70,0.05
8,18,2016,85,70,0.75
8,19,2016,84,66,0.07
8,20,2016,80,63,0.47
8,21,2016,76,58,0
8,22,2016,78,56,0
8,23,2016,81,60,0
8,24,2016,84,70,0.23
8,25,2016,85,67,0.09
8,26,2016,81,66,0.14
8,27,2016,84,67,0.84
8,28,2016,83,71,0
8,29,2016,86,70,0.43
8,30,2016,84,70,0.19
8,31,2016,76,63,0
9,1,2016,73,62,0
9,2,2016,74,62,0
9,3,2016,76,56,0
9,4,2016,80,59,0
9,5,2016,87,62,0
9,6,2016,91,75,0
9,7,2016,89,74,0.39
9,8,2016,82,70,0.05
9,9,2016,81,63,0
9,10,2016,73,59,0.01
9,11,2016,76,51,0
9,12,2016,79,54,0
9,13,2016,85,65,0
9,14,2016,74,64,0.09
9,15,2016,78,60,0
9,16,2016,83,65,0.01
9,17,2016,82,62,0.04
9,18,2016,81,57,0
9,19,2016,88,56,0
9,20,2016,83,66,0
9,21,2016,74,65,0.55
9,22,2016,81,64,0
9,23,2016,73,67,0
9,24,2016,74,66,0
9,25,2016,85,63,0.01
9,26,2016,69,56,0
9,27,2016,70,51,0
9,28,2016,60,50,0.31
9,29,2016,65,59,0.2
9,30,2016,64,60,0.1
10,1,2016,64,57,0.94
10,2,2016,65,56,0.03
10,3,2016,67,57,0
10,4,2016,75,60,0
10,5,2016,80,59,0
10,6,2016,74,58,0.25
10,7,2016,70,47,0
10,8,2016,65,40,0
10,9,2016,63,47,0
10,10,2016,71,45,0
10,11,2016,73,54,0
10,12,2016,69,45,0.14
10,13,2016,57,38,0
10,14,2016,66,38,0
10,15,2016,70,53,0
10,16,2016,72,65,0.29
10,17,2016,82,67,0
10,18,2016,76,55,0
10,19,2016,71,49,0.02
10,20,2016,56,45,0
10,21,2016,54,37,0
10,22,2016,60,37,0
10,23,2016,73,41,0
10,24,2016,59,39,0
10,25,2016,54,36,0
10,26,2016,51,45,1.6
10,27,2016,51,42,0
10,28,2016,65,38,0
10,29,2016,71,56,0
10,30,2016,56,41,0.5
10,31,2016,61,38,0
11,1,2016,75,61,0
11,2,2016,65,55,0.18
11,3,2016,67,48,0
11,4,2016,63,40,0
11,5,2016,68,43,0
11,6,2016,69,42,0
11,7,2016,66,42,0
11,8,2016,63,49,0.03
11,9,2016,58,41,0
11,10,2016,63,41,0
11,11,2016,52,37,0
11,12,2016,52,31,0
11,13,2016,56,35,0
11,14,2016,60,41,0
11,15,2016,54,38,0
11,16,2016,60,39,0
11,17,2016,72,44,0
11,18,2016,66,39,0.2
11,19,2016,39,28,0.01
11,20,2016,35,23,0
11,21,2016,41,22,0
11,22,2016,41,25,0.02
11,23,2016,44,37,0.21
11,24,2016,43,35,0
11,25,2016,42,31,0
11,26,2016,47,32,0
11,27,2016,44,32,0.05
11,28,2016,51,41,0.99
11,29,2016,57,44,0
11,30,2016,45,34,0
12,1,2016,41,35,0
12,2,2016,40,34,0
12,3,2016,34,29,0
12,4,2016,33,27,0.5
12,5,2016,34,31,0
12,6,2016,41,25,0
12,7,2016,27,22,0
12,8,2016,24,17,0.01
12,9,2016,25,18,0
12,10,2016,23,18,0.12
12,11,2016,33,23,0.44
12,12,2016,32,7,0
12,13,2016,22,2,0
12,14,2016,19,3,0
12,15,2016,9,-2,0
12,16,2016,20,7,0.13
12,17,2016,22,18,0.12
12,18,2016,18,-7,0.03
12,19,2016,15,-13,0
12,20,2016,28,14,0
12,21,2016,36,19,0
12,22,2016,37,24,0
12,23,2016,35,27,0.1
12,24,2016,38,33,0
12,25,2016,39,32,0.09
12,26,2016,54,28,0.23
12,27,2016,28,19,0
12,28,2016,45,19,0
12,29,2016,35,30,0
12,30,2016,38,24,0
12,31,2016,40,23,0
1,1,2017,40,17,0
1,2,2017,40,25,0.11
1,3,2017,39,19,0
1,4,2017,19,7,0
1,5,2017,13,3,0
1,6,2017,9,0,0
1,7,2017,18,0,0
1,8,2017,19,2,0
1,9,2017,33,19,0.02
1,10,2017,51,25,0.2
1,11,2017,43,25,0.33
1,12,2017,28,19,0.05
1,13,2017,27,16,0
1,14,2017,35,21,0
1,15,2017,36,20,0
1,16,2017,37,30,0.9
1,17,2017,39,35,0.48
1,18,2017,36,30,0
1,19,2017,42,30,0.46
1,20,2017,43,38,0.18
1,21,2017,59,40,0
1,22,2017,46,38,0.01
1,23,2017,42,36,0
1,24,2017,38,34,0
1,25,2017,42,34,0.09
1,26,2017,34,30,0
1,27,2017,31,24,0
1,28,2017,29,24,0
1,29,2017,28,21,0
1,30,2017,37,15,0.01
1,31,2017,39,35,0.03
2,1,2017,38,21,0
2,2,2017,24,14,0
2,3,2017,28,14,0
2,4,2017,33,10,0
2,5,2017,38,24,0
2,6,2017,55,21,0
2,7,2017,50,32,0.47
2,8,2017,32,19,0
2,9,2017,25,13,0
2,10,2017,41,18,0
2,11,2017,49,34,0
2,12,2017,47,31,0
2,13,2017,44,25,0
2,14,2017,50,31,0
2,15,2017,35,26,0
2,16,2017,41,30,0
2,17,2017,67,27,0
2,18,2017,70,40,0
2,19,2017,69,35,0
2,20,2017,70,41,0
2,21,2017,66,49,0.04
2,22,2017,68,50,0
2,23,2017,59,38,0.21
2,24,2017,40,33,0.15
2,25,2017,33,23,0
2,26,2017,49,21,0
2,27,2017,54,27,0
2,28,2017,60,47,0.65
3,1,2017,54,32,0.12
3,2,2017,35,27,0
3,3,2017,33,21,0
3,4,2017,42,28,0.01
3,5,2017,60,32,0
3,6,2017,65,52,0
3,7,2017,65,44,0.24
3,8,2017,53,40,0
3,9,2017,42,29,0
3,10,2017,36,23,0
3,11,2017,32,18,0
3,12,2017,36,18,0.05
3,13,2017,31,27,0.24
3,14,2017,28,19,0.19
3,15,2017,33,16,0
3,16,2017,42,18,0
3,17,2017,50,36,0.03
3,18,2017,45,32,0
3,19,2017,53,29,0
3,20,2017,54,37,0.13
3,21,2017,54,33,0
3,22,2017,37,28,0
3,23,2017,50,29,0.02
3,24,2017,82,42,0
3,25,2017,47,41,0.71
3,26,2017,62,47,0.3
3,27,2017,52,42,0
3,28,2017,50,36,0
3,29,2017,49,35,0.11
3,30,2017,45,39,1.84
3,31,2017,44,36,0.02
4,1,2017,59,34,0
4,2,2017,61,42,0
4,3,2017,54,46,0.19
4,4,2017,56,43,0.02
4,5,2017,47,40,1.04
4,6,2017,51,38,0.29
4,7,2017,54,37,0
4,8,2017,68,37,0
4,9,2017,77,57,0
4,10,2017,78,41,0.32
4,11,2017,54,41,0
4,12,2017,59,38,0
4,13,2017,60,44,0.19
4,14,2017,66,47,0.06
4,15,2017,82,61,0.09
4,16,2017,73,52,0.59
4,17,2017,69,44,0
4,18,2017,76,41,0
4,19,2017,70,45,0.01
4,20,2017,73,48,0
4,21,2017,53,44,0
4,22,2017,60,38,0
4,23,2017,72,37,0
4,24,2017,73,40,0
4,25,2017,79,52,0
4,26,2017,74,60,0.22
4,27,2017,62,41,0.14
4,28,2017,60,40,0
4,29,2017,46,40,1.95
4,30,2017,47,42,1.32
5,1,2017,57,45,0.09
5,2,2017,51,41,0.01
5,3,2017,56,35,0
5,4,2017,54,43,0
5,5,2017,61,41,0
5,6,2017,58,44,0.11
5,7,2017,59,36,0
5,8,2017,57,34,0.02
5,9,2017,61,42,0.13
5,10,2017,67,44,0.87
5,11,2017,65,49,0
5,12,2017,73,45,0
5,13,2017,82,47,0
5,14,2017,71,51,0
5,15,2017,82,50,0.02
5,16,2017,87,61,0
5,17,2017,84,62,0.37
5,18,2017,78,48,0
5,19,2017,50,43,0.23
5,20,2017,64,48,0.34
5,21,2017,65,51,0.05
5,22,2017,73,48,0.01
5,23,2017,62,55,0.33
5,24,2017,62,53,0.17
5,25,2017,69,52,0
5,26,2017,71,52,0.53
5,27,2017,78,52,0
5,28,2017,77,56,0
5,29,2017,77,55,0
5,30,2017,74,54,0
5,31,2017,74,52,0
6,1,2017,81,51,0
6,2,2017,86,53,0
6,3,2017,84,57,0
6,4,2017,92,66,0
6,5,2017,75,59,0
6,6,2017,76,54,0
6,7,2017,77,56,0
6,8,2017,83,53,0.06
6,9,2017,87,65,0
6,10,2017,90,64,0
6,11,2017,93,73,0
6,12,2017,95,73,0
6,13,2017,88,68,0
6,14,2017,92,68,0.59
6,15,2017,91,68,0.07
6,16,2017,86,67,0.22
6,17,2017,87,69,0.42
6,18,2017,79,69,0
6,19,2017,80,62,0.03
6,20,2017,80,58,0
6,21,2017,80,55,0
6,22,2017,88,68,0
6,23,2017,83,66,0.71
6,24,2017,75,59,0.02
6,25,2017,72,54,0
6,26,2017,75,54,0
6,27,2017,78,50,0
6,28,2017,80,58,1.3
6,29,2017,81,66,0.02
6,30,2017,84,64,0
7,1,2017,82,66,0
7,2,2017,89,62,0
7,3,2017,80,66,0.04
7,4,2017,83,64,0
7,5,2017,89,65,0
7,6,2017,93,69,0
7,7,2017,89,63,0
7,8,2017,80,62,0
7,9,2017,86,63,0
7,10,2017,84,67,0.73
7,11,2017,85,70,0.56
7,12,2017,81,68,1.77
7,13,2017,83,72,0
7,14,2017,73,63,0
7,15,2017,81,60,0
7,16,2017,78,60,0
7,17,2017,79,56,0
7,18,2017,89,60,0
7,19,2017,88,70,0.48
7,20,2017,88,69,1.77
7,21,2017,89,72,1.43
7,22,2017,88,72,0.66
7,23,2017,90,70,0.21
7,24,2017,74,66,0
7,25,2017,82,61,0
7,26,2017,85,65,0.03
7,27,2017,82,70,0
7,28,2017,79,67,0
7,29,2017,79,64,0
7,30,2017,84,62,0
7,31,2017,86,65,0
8,1,2017,86,67,0.92
8,2,2017,87,66,0
8,3,2017,84,61,0.88
8,4,2017,68,56,0
8,5,2017,80,60,0
8,6,2017,77,63,0
8,7,2017,76,61,0
8,8,2017,84,58,0
8,9,2017,83,61,0
8,10,2017,84,62,0.03
8,11,2017,78,65,0
8,12,2017,77,60,0
8,13,2017,80,57,0
8,14,2017,83,62,0
8,15,2017,84,68,0
8,16,2017,88,67,0.17
8,17,2017,82,72,0.02
8,18,2017,82,67,0
8,19,2017,86,63,0
8,20,2017,90,63,0
8,21,2017,87,71,0.03
8,22,2017,82,64,0.02
8,23,2017,79,60,0
8,24,2017,75,56,0
8,25,2017,74,52,0
8,26,2017,78,56,0
8,27,2017,78,62,0.01
8,28,2017,80,64,0.36
8,29,2017,76,61,0.07
8,30,2017,82,60,0
8,31,2017,73,64,0
9,1,2017,69,50,0
9,2,2017,75,50,0.25
9,3,2017,84,57,0
9,4,2017,82,62,0
9,5,2017,70,54,0
9,6,2017,67,49,0
9,7,2017,71,52,0
9,8,2017,69,58,0
9,9,2017,72,54,0
9,10,2017,70,50,0
9,11,2017,75,52,0
9,12,2017,77,54,0
9,13,2017,77,58,0
9,14,2017,81,59,0
9,15,2017,87,62,0
9,16,2017,88,65,0
9,17,2017,86,63,0
9,18,2017,77,58,0
9,19,2017,79,64,0.07
9,20,2017,92,62,0
9,21,2017,94,72,0
9,22,2017,94,71,0
9,23,2017,95,72,0
9,24,2017,93,70,0
9,25,2017,92,67,0
9,26,2017,92,70,0
9,27,2017,72,56,0
9,28,2017,74,53,0
9,29,2017,70,56,0
9,30,2017,68,53,0
10,1,2017,72,48,0
10,2,2017,83,58,0
10,3,2017,78,67,0
10,4,2017,76,58,0.03
10,5,2017,77,54,0.01
10,6,2017,69,60,0.3
10,7,2017,79,60,0.43
10,8,2017,78,54,0
10,9,2017,81,52,0
10,10,2017,63,58,0.78
10,11,2017,62,56,0.79
10,12,2017,60,56,0
10,13,2017,73,55,0
10,14,2017,66,62,4.19
10,15,2017,68,47,0.2
10,16,2017,63,43,0
10,17,2017,70,49,0
10,18,2017,71,47,0
10,19,2017,70,51,0
10,20,2017,78,51,0
10,21,2017,77,60,0
10,22,2017,70,51,0.37
10,23,2017,54,50,0.73
10,24,2017,50,42,0.87
10,25,2017,53,38,0
10,26,2017,60,36,0
10,27,2017,52,38,0
10,28,2017,40,36,0
10,29,2017,46,33,0
10,30,2017,50,37,0
10,31,2017,40,34,0
11,1,2017,44,36,0.23
11,2,2017,51,44,0.02
11,3,2017,48,38,0
11,4,2017,50,42,0.48
11,5,2017,52,42,0.02
11,6,2017,43,32,0
11,7,2017,45,32,0
11,8,2017,46,29,0
11,9,2017,46,21,0
11,10,2017,30,18,0
11,11,2017,38,26,0
11,12,2017,40,36,0.13
11,13,2017,40,31,0
11,14,2017,49,30,0
11,15,2017,52,35,0.17
11,16,2017,38,33,0
11,17,2017,48,35,0.14
11,18,2017,48,35,0.54
11,19,2017,37,30,0
11,20,2017,52,30,0
11,21,2017,44,27,0.02
11,22,2017,35,22,0
11,23,2017,46,32,0
11,24,2017,63,32,0
11,25,2017,55,32,0
11,26,2017,49,27,0
11,27,2017,57,31,0
11,28,2017,61,43,0
11,29,2017,47,34,0
11,30,2017,54,39,0
12,1,2017,53,28,0
12,2,2017,54,33,0
12,3,2017,58,29,0
12,4,2017,65,44,0.16
12,5,2017,44,27,0
12,6,2017,35,26,0
12,7,2017,29,19,0
12,8,2017,37,18,0.01
12,9,2017,32,20,0.03
12,10,2017,35,20,0
12,11,2017,39,23,0.08
12,12,2017,31,17,0
12,13,2017,38,22,0
12,14,2017,27,16,0
12,15,2017,37,21,0
12,16,2017,46,27,0
12,17,2017,42,29,0
12,18,2017,46,39,0.01
12,19,2017,50,35,0
12,20,2017,37,27,0
12,21,2017,40,32,0
12,22,2017,39,33,0
12,23,2017,33,19,0
12,24,2017,22,18,0.18
12,25,2017,21,2,0.01
12,26,2017,5,-3,0
12,27,2017,7,-4,0
12,28,2017,15,0,0.03
12,29,2017,15,9,0.08
12,30,2017,15,-1,0
12,31,2017,13,-1,0
1,1,2018,1.2,-8.9,0
1,2,2018,8.2,-8.9,0
1,3,2018,17.2,6.3,0
1,4,2018,12.2,0.1,0
1,5,2018,11.1,-0.8,0
1,6,2018,17.2,-1.8,0
1,7,2018,33.1,8.2,0.03
1,8,2018,37,31.1,0
1,9,2018,36,26.2,0
1,10,2018,55.9,30.2,0.01
1,11,2018,59,23.2,0.36
1,12,2018,23.2,14.2,0
1,13,2018,16.2,6.3,0
1,14,2018,21.2,5.2,0.08
1,15,2018,24.3,10.2,0.14
1,16,2018,26.2,9.1,0.01
1,17,2018,20.1,4.1,0
1,18,2018,32,16.2,0
1,19,2018,39.9,28.2,0
1,20,2018,45,32,0
1,21,2018,44.1,36,0
1,22,2018,54,37.9,0.81
1,23,2018,39,28.2,0.07
1,24,2018,30.2,27.1,0.02
1,25,2018,43,24.3,0
1,26,2018,51.1,33.1,0
1,27,2018,50,36,0
1,28,2018,39.9,28.2,0.01
1,29,2018,30.2,17.2,0
1,30,2018,31.1,15.3,0
1,31,2018,42.1,31.1,0
2,1,2018,35.1,8.2,0
2,2,2018,22.1,5.2,0
2,3,2018,41,22.1,0.03
2,4,2018,35.1,4.1,0.08
2,5,2018,12.2,-2.7,0.22
2,6,2018,21.2,3.2,0.02
2,7,2018,20.1,8.2,0.11
2,8,2018,21.2,7.2,0.15
2,9,2018,28.2,18.1,0.57
2,10,2018,22.1,14.2,0.05
2,11,2018,22.1,11.1,0.39
2,12,2018,27.1,4.1,0
2,13,2018,35.1,7.2,0
2,14,2018,44.1,24.3,0
2,15,2018,48,37.9,0
2,16,2018,37,20.1,0
2,17,2018,35.1,17.2,0.11
2,18,2018,41,12.2,0.02
2,19,2018,60.1,37,0.52
2,20,2018,66,34,2.1
2,21,2018,34,27.1,0.04
2,22,2018,39.9,29.1,0
2,23,2018,44.1,33.1,0.06
2,24,2018,50,33.1,0.16
2,25,2018,50,34,0.01
2,26,2018,53.1,28.2,0
2,27,2018,62.1,39,0
2,28,2018,59,37,0
3,1,2018,46,34,0.81
3,2,2018,48,30.2,0
3,3,2018,43,33.1,0
3,4,2018,46,32,0
3,5,2018,39.9,33.1,0.11
3,6,2018,41,31.1,0.07
3,7,2018,34,25.2,0
3,8,2018,34,24.3,0
3,9,2018,41,23.2,0
3,10,2018,41,23.2,0
3,11,2018,39.9,28.2,0
3,12,2018,46,30.2,0
3,13,2018,35.1,19.2,0.22
3,14,2018,48,22.1,0
3,15,2018,50,28.2,0
3,16,2018,37.9,29.1,0
3,17,2018,46,30.2,0
3,18,2018,57,27.1,0
3,19,2018,46,33.1,0
3,20,2018,37,29.1,0
3,21,2018,39.9,25.2,0
3,22,2018,50,22.1,0
3,23,2018,43,25.2,0
3,24,2018,39.9,32,0
3,25,2018,41,27.1,0
3,26,2018,53.1,31.1,0.23
3,27,2018,51.1,39,0.15
3,28,2018,54,39,0.01
3,29,2018,50,35.1,0.05
3,30,2018,48.9,33.1,0
3,31,2018,57.9,32,0.09
4,1,2018,35.1,24.3,0
4,2,2018,44.1,21.2,0
4,3,2018,39.9,34,0.2
4,4,2018,35.1,26.2,0.01
4,5,2018,42.1,23.2,0.07
4,6,2018,37.9,25.2,0
4,7,2018,39,20.1,0
4,8,2018,39,21.2,0.01
4,9,2018,39,30.2,0.13
4,10,2018,46,28.2,0
4,11,2018,66,39,0.05
4,12,2018,73,42.1,0.03
4,13,2018,46.9,39,0.07
4,14,2018,39,36,0.96
4,15,2018,37,28.2,0.74
4,16,2018,35.1,27.1,0.01
4,17,2018,43,29.1,0
4,18,2018,37,30.2,0.41
4,19,2018,55,31.1,0.01
4,20,2018,61,31.1,0
4,21,2018,55,39,0
4,22,2018,62.1,42.1,0
4,23,2018,63,43,0
4,24,2018,64.9,48,0
4,25,2018,53.1,37.9,0
4,26,2018,66,36,0
4,27,2018,57.9,39,0.02
4,28,2018,50,33.1,0
4,29,2018,59,31.1,0
4,30,2018,80.1,39.9,0
5,1,2018,86,60.1,0
5,2,2018,86,63,1.32
5,3,2018,70,54,0.57
5,4,2018,73.9,61,0
5,5,2018,82,57,0
5,6,2018,68,50,0
5,7,2018,75,46,0
5,8,2018,81,57,0
5,9,2018,81,57,0.25
5,10,2018,73,50,0
5,11,2018,52,45,0.04
5,12,2018,50,44.1,0.33
5,13,2018,66.9,45,0.91
5,14,2018,82.9,53.1,1.54
5,15,2018,71.1,51.1,0
5,16,2018,79,46.9,0
5,17,2018,69.1,52,0
5,18,2018,64.9,52,0.1
5,19,2018,69.1,54,0.02
5,20,2018,55,44.1,0.27
5,21,2018,64,48.9,1.96
5,22,2018,66.9,54,0
5,23,2018,80.1,52,0
5,24,2018,87.1,57.9,0
5,25,2018,89.1,66.9,0
5,26,2018,90,70,0
5,27,2018,97,70,0
5,28,2018,95,70,0
5,29,2018,87.1,66,0
5,30,2018,86,66.9,0.9
5,31,2018,89.1,69.1,0
6,1,2018,75.9,53.1,0
6,2,2018,70,52,0.31
6,3,2018,78.1,60.1,0
6,4,2018,80.1,55,0
6,5,2018,72,54,0.01
6,6,2018,79,48,0.1
6,7,2018,81,60.1,0
6,8,2018,73,59,0
6,9,2018,82,57,1.31
6,10,2018,71.1,60.1,1.34
6,11,2018,70,61,0.1
6,12,2018,80.1,62.1,0
6,13,2018,81,64,0
6,14,2018,81,64,0
6,15,2018,89.1,64,0
6,16,2018,91.9,69.1,0.65
6,17,2018,93,78.1,0
6,18,2018,95,66,0.36
6,19,2018,81,63,0.02
6,20,2018,77,64.9,0
6,21,2018,66.9,62.1,1.41
6,22,2018,64,59,1.23
6,23,2018,81,62.1,0
6,24,2018,80.1,64,0
6,25,2018,78.1,61,0
6,26,2018,84,66,0.76
6,27,2018,80.1,69.1,0.03
6,28,2018,88,68,0
6,29,2018,96.1,73,0
6,30,2018,93.9,80.1,0
7,1,2018,93.9,75.9,0.24
7,2,2018,84.9,69.1,0
7,3,2018,89.1,63,0
7,4,2018,93,75.9,0.01
7,5,2018,91.9,73.9,0.02
7,6,2018,75,64,0
7,7,2018,82,59,0
7,8,2018,88,63,0
7,9,2018,91,66.9,0
7,10,2018,87.1,71.1,0
7,11,2018,87.1,66.9,0
7,12,2018,87.1,70,0
7,13,2018,95,72,0
7,14,2018,82,72,0.26
7,15,2018,91,72,0
7,16,2018,93,72,0.08
7,17,2018,81,68,0
7,18,2018,80.1,63,0
7,19,2018,87.1,66.9,0.03
7,20,2018,78.1,70,0.15
7,21,2018,79,69.1,0.12
7,22,2018,75.9,66.9,0.13
7,23,2018,82,64.9,0
7,24,2018,88,66,0
7,25,2018,90,66.9,0
7,26,2018,81,66,0.03
7,27,2018,79,62.1,0
7,28,2018,82,61,0
7,29,2018,82.9,62.1,0.07
7,30,2018,82,62.1,0
7,31,2018,80.1,66,0
8,1,2018,84.9,63,0
8,2,2018,84.9,70,0
8,3,2018,89.1,66.9,0
8,4,2018,97,71.1,0
8,5,2018,93.9,75,0
8,6,2018,81,69.1,0.34
8,7,2018,82.9,69.1,2.36
8,8,2018,84.9,69.1,0
8,9,2018,89.1,69.1,0.43
8,10,2018,82.9,70,0
8,11,2018,88,68,0
8,12,2018,87.1,70,0
8,13,2018,89.1,66,0
8,14,2018,87.1,71.1,0
8,15,2018,84.9,73,0.01
8,16,2018,86,69.1,0.5
8,17,2018,84.9,68,0.11
8,18,2018,80.1,70,0
8,19,2018,86,68,0
8,20,2018,79,69.1,0.82
8,21,2018,78.1,66,0.13
8,22,2018,79,57.9,0
8,23,2018,80.1,60.1,0
8,24,2018,72,63,0.04
8,25,2018,86,66,0.06
8,26,2018,93,72,0
8,27,2018,93,78.1,0
8,28,2018,91,66.9,1.39
8,29,2018,75.9,64.9,0.42
8,30,2018,73,61,0
8,31,2018,84.9,60.1,0
9,1,2018,86,72,0.16
9,2,2018,91,70,0.02
9,3,2018,88,70,1.79
9,4,2018,91.9,71.1,0
9,5,2018,91,69.1,0.24
9,6,2018,69.1,64,0.53
9,7,2018,69.1,63,0.3
9,8,2018,69.1,63,0
9,9,2018,68,60.1,0
9,10,2018,73.9,55.9,0
9,11,2018,79,57,0
9,12,2018,82,61,0
9,13,2018,78.1,60.1,0
9,14,2018,87.1,64,0
9,15,2018,82,64,0
9,16,2018,89.1,66,0
9,17,2018,91,69.1,0
9,18,2018,75,66,0
9,19,2018,75.9,66,0.21
9,20,2018,93,66,0
9,21,2018,82.9,55.9,0
9,22,2018,64,51.1,0
9,23,2018,71.1,50,0
9,24,2018,73.9,57,0
9,25,2018,84,61,0.25
9,26,2018,66.9,50,0
9,27,2018,70,48,0
9,28,2018,60.1,46,0.07
9,29,2018,61,42.1,0.02
9,30,2018,62.1,53.1,0.06
10,1,2018,72,57,1.56
10,2,2018,66.9,57.9,0.01
10,3,2018,88,59,0
10,4,2018,77,52,0.04
10,5,2018,64.9,54,1.24
10,6,2018,70,57,0.12
10,7,2018,63,57,0.52
10,8,2018,84.9,63,0.15
10,9,2018,84.9,70,0.01
10,10,2018,75,51.1,0.35
10,11,2018,51.1,39.9,0
10,12,2018,42.1,36,0
10,13,2018,53.1,32,0
10,14,2018,54,37.9,0.07
10,15,2018,48,37,0.1
10,16,2018,59,34,0
10,17,2018,51.1,37.9,0
10,18,2018,57.9,34,0
10,19,2018,54,46,0.03
10,20,2018,51.1,30.9,0
10,21,2018,51.1,28,0
10,22,2018,64,37.9,0
10,23,2018,54,37.9,0
10,24,2018,52,37,0
10,25,2018,53.1,37,0
10,26,2018,53.1,46,0
10,27,2018,54,43,0
10,28,2018,51.1,44.1,0.12
10,29,2018,55.9,39.9,0
10,30,2018,64,45,0.3
10,31,2018,61,46.9,0.17
11,1,2018,52,43,0
11,2,2018,50,37,0
11,3,2018,50,34,0.06
11,4,2018,52,46,0.54
11,5,2018,51.1,44.1,0.37
11,6,2018,50,37.9,0.06
11,7,2018,39,33.1,0
11,8,2018,41,33.1,0
11,9,2018,37,20.1,0.13
11,10,2018,33.1,20.1,0
11,11,2018,41,28.2,0
11,12,2018,34,24.3,0
11,13,2018,29.1,19.2,0
11,14,2018,36,17.2,0
11,15,2018,35.1,26.2,0.09
11,16,2018,41,29.1,0
11,17,2018,35.1,32,0.13
11,18,2018,37.9,25.2,0
11,19,2018,34,23.2,0
11,20,2018,35.1,29.1,0
11,21,2018,36,30.2,0
11,22,2018,39.9,31.1,0
11,23,2018,51.1,34,0.04
11,24,2018,46.9,39.9,0.18
11,25,2018,39.9,33.1,1.2
11,26,2018,33.1,24.3,0.39
11,27,2018,25.2,19.2,0
11,28,2018,27.1,17.2,0.05
11,29,2018,37.9,27.1,0
11,30,2018,42.1,28.2,0
12,1,2018,42.1,36,1.13
12,2,2018,44.1,35.1,0.1
12,3,2018,35.1,29.1,0.01
12,4,2018,32,28.2,0
12,5,2018,33.1,25.2,0
12,6,2018,33.1,19.2,0
12,7,2018,25.2,16.2,0
12,8,2018,32,20.1,0
