,name,count,pctwhite,pctapi,NonWhite,API,Year
700,BRENNAN,49238,94.56,0.83,0,0,2010
701,MCDOWELL,49217,69.7,0.48,0,0,2010
702,MARKS,49177,79.93,0.73,0,0,2010
703,CANTU,49126,7.85,0.2,1,0,2010
704,HUMPHREY,49056,71.31,0.45,0,0,2010
705,BAXTER,49033,80.37,0.6,0,0,2010
706,SAWYER,49028,80.83,0.71,0,0,2010
707,CLAY,48844,52.74,0.49,0,0,2010
708,TANNER,48813,82.75,0.63,0,0,2010
709,HUTCHINSON,48781,75.38,0.71,0,0,2010
710,KAUR,48753,1.13,96.09,1,1,2010
711,BERG,48746,94.69,0.73,0,0,2010
712,WILEY,48720,65.71,0.46,0,0,2010
713,GILMORE,48719,65.41,0.52,0,0,2010
714,RUSSO,48696,93.85,0.5,0,0,2010
715,VILLEGAS,48599,3.97,3.24,1,0,2010
716,HOBBS,48522,79.07,0.38,0,0,2010
717,KEITH,48487,79.32,0.67,0,0,2010
718,WILKERSON,48444,64.68,0.45,0,0,2010
719,AHMED,48319,15.69,56.54,1,0,2010
720,BEARD,48207,74.91,0.45,0,0,2010
721,MCCLAIN,48165,61.11,0.36,0,0,2010
722,MONTES,48142,5.46,0.79,1,0,2010
723,MATA,48120,5.86,2.58,1,0,2010
724,ROSARIO,48051,5.73,4.51,1,0,2010
725,VANG,48036,1.37,96.7,1,1,2010
726,WALTER,48024,88.57,0.94,0,0,2010
727,HENSON,48013,82.06,1.03,0,0,2010
728,ONEAL,47979,64.55,0.44,0,0,2010
729,MOSLEY,47963,40.49,0.33,0,0,2010
730,MCCLURE,47742,84.62,0.57,0,0,2010
731,BEASLEY,47693,67.02,0.42,0,0,2010
732,STEPHENSON,47641,80.06,0.61,0,0,2010
733,SNOW,47528,85.0,0.61,0,0,2010
734,HUERTA,47455,3.78,0.27,1,0,2010
735,PRESTON,47367,73.18,0.57,0,0,2010
736,VANCE,47324,81.62,0.55,0,0,2010
737,BARRY,47274,84.47,0.76,0,0,2010
738,JOHNS,47246,79.78,0.79,0,0,2010
739,EATON,47184,85.11,0.54,0,0,2010
740,BLACKWELL,47175,65.69,0.39,0,0,2010
741,DYER,47170,83.22,0.51,0,0,2010
742,PRINCE,47168,66.42,0.71,0,0,2010
743,MACDONALD,46717,93.72,0.85,0,0,2010
744,SOLOMON,46534,57.83,3.13,0,0,2010
745,GUEVARA,46454,4.34,2.71,1,0,2010
746,STAFFORD,46394,79.14,0.48,0,0,2010
747,ENGLISH,46393,71.37,0.72,0,0,2010
748,HURST,46244,84.5,0.47,0,0,2010
749,WOODARD,46240,59.9,0.48,0,0,2010
750,CORTES,46229,4.83,2.06,1,0,2010
751,SHANNON,46147,75.16,0.54,0,0,2010
752,KEMP,46146,71.72,0.49,0,0,2010
753,NOLAN,46054,86.85,0.58,0,0,2010
754,MCCULLOUGH,45852,73.27,0.5,0,0,2010
755,MERRITT,45594,75.08,0.5,0,0,2010
756,MURILLO,45558,4.4,0.87,1,0,2010
757,MOON,45528,65.69,19.1,0,0,2010
758,SALGADO,45469,4.08,1.23,1,0,2010
759,STRONG,45432,66.84,0.8,0,0,2010
760,KLINE,45390,94.18,0.51,0,0,2010
761,CORDOVA,45305,10.25,1.34,1,0,2010
762,BARAJAS,45153,3.06,0.13,1,0,2010
763,ROACH,45019,80.26,0.5,0,0,2010
764,ROSAS,44938,3.86,0.51,1,0,2010
765,WINTERS,44914,79.11,0.52,0,0,2010
766,JACOBSON,44808,94.66,0.76,0,0,2010
767,LESTER,44784,75.78,0.43,0,0,2010
768,KNOX,44742,63.4,0.49,0,0,2010
769,BULLOCK,44740,61.59,0.46,0,0,2010
770,KERR,44711,86.86,0.8,0,0,2010
771,LEACH,44581,80.28,0.58,0,0,2010
772,MEADOWS,44500,81.24,0.4,0,0,2010
773,ORR,44388,79.42,0.65,0,0,2010
774,DAVILA,44388,6.64,0.33,1,0,2010
775,WHITEHEAD,44373,70.49,0.4,0,0,2010
776,PRUITT,44365,73.19,0.32,0,0,2010
777,KENT,44325,83.88,0.81,0,0,2010
778,CONWAY,44320,81.76,0.63,0,0,2010
779,MCKEE,44137,87.42,0.63,0,0,2010
780,BARR,44130,82.69,0.59,0,0,2010
781,DAVID,44040,59.45,13.85,0,0,2010
782,DEJESUS,44038,5.89,7.72,1,0,2010
783,MARIN,43904,11.07,0.81,1,0,2010
784,BERGER,43851,92.33,0.69,0,0,2010
785,MCINTYRE,43842,78.51,0.54,0,0,2010
786,BLANKENSHIP,43830,93.71,0.36,0,0,2010
787,GAINES,43821,42.93,0.33,0,0,2010
788,PALACIOS,43798,4.28,0.87,1,0,2010
789,CUEVAS,43701,7.35,1.74,1,0,2010
790,BARTLETT,43648,90.56,0.66,0,0,2010
791,DURHAM,43635,73.03,0.43,0,0,2010
792,DORSEY,43631,41.84,0.4,0,0,2010
793,MCCALL,43483,66.52,0.45,0,0,2010
794,ODONNELL,43460,95.1,0.56,0,0,2010
795,STEIN,43389,94.4,0.7,0,0,2010
796,BROWNING,43329,87.47,0.43,0,0,2010
797,STOUT,43305,92.05,0.65,0,0,2010
798,LOWERY,43278,67.95,0.36,0,0,2010
799,SLOAN,43261,79.42,0.56,0,0,2010
800,MCLEAN,43260,66.95,0.66,0,0,2010
801,HENDRICKS,43197,75.7,0.56,0,0,2010
802,CALHOUN,43180,61.69,0.48,0,0,2010
803,SEXTON,43133,91.43,0.46,0,0,2010
804,CHUNG,43110,2.25,90.01,1,1,2010
805,GENTRY,43027,82.09,0.42,0,0,2010
806,HULL,43018,85.54,0.62,0,0,2010
807,DUARTE,42983,16.2,0.88,1,0,2010
808,ELLISON,42827,65.84,0.59,0,0,2010
809,NIELSEN,42773,94.15,0.88,0,0,2010
810,GILLESPIE,42693,81.2,0.47,0,0,2010
811,BUCK,42639,88.1,0.78,0,0,2010
812,MIDDLETON,42578,66.71,0.5,0,0,2010
813,SELLERS,42577,76.51,0.47,0,0,2010
814,LEBLANC,42575,86.17,0.46,0,0,2010
815,ESPARZA,42559,5.12,0.18,1,0,2010
816,HARDIN,42469,77.67,0.58,0,0,2010
817,BRADSHAW,42465,78.07,0.45,0,0,2010
818,MCINTOSH,42379,69.76,0.55,0,0,2010
819,HOWE,42265,90.62,0.99,0,0,2010
820,LIVINGSTON,42103,72.08,0.54,0,0,2010
821,FROST,42015,86.46,0.74,0,0,2010
822,GLASS,41802,76.99,0.44,0,0,2010
823,MORSE,41774,90.54,0.72,0,0,2010
824,KNAPP,41771,94.71,0.64,0,0,2010
825,HERMAN,41750,90.49,0.9,0,0,2010
826,STARK,41735,92.48,0.58,0,0,2010
827,BRAVO,41700,6.21,1.9,1,0,2010
828,NOBLE,41667,77.69,1.65,0,0,2010
829,SPEARS,41665,66.95,0.46,0,0,2010
830,WEEKS,41565,84.38,0.55,0,0,2010
831,CORONA,41553,8.59,0.43,1,0,2010
832,FREDERICK,41394,80.13,0.62,0,0,2010
833,BUCKLEY,41348,83.18,0.57,0,0,2010
834,MCFARLAND,41300,78.85,0.61,0,0,2010
835,HEBERT,41275,90.43,0.45,0,0,2010
836,ENRIQUEZ,41271,4.04,7.92,1,0,2010
837,HICKMAN,41163,75.17,0.45,0,0,2010
838,QUINTERO,41158,4.21,0.42,1,0,2010
839,RANDOLPH,41129,55.87,0.47,0,0,2010
840,SCHAEFER,41063,95.05,0.68,0,0,2010
841,WALLS,41025,68.68,0.37,0,0,2010
842,TREJO,41021,3.96,0.13,1,0,2010
843,HOUSE,41000,75.1,0.42,0,0,2010
844,REILLY,40884,95.27,0.7,0,0,2010
845,PENNINGTON,40854,87.86,0.41,0,0,2010
846,MICHAEL,40736,83.59,1.95,0,0,2010
847,CONRAD,40707,92.02,0.62,0,0,2010
848,GILES,40598,64.94,0.44,0,0,2010
849,BENJAMIN,40590,49.04,2.49,0,0,2010
850,CROSBY,40563,70.03,0.54,0,0,2010
851,FITZPATRICK,40449,85.59,0.6,0,0,2010
852,DONOVAN,40410,92.94,0.68,0,0,2010
853,MAYS,40408,54.75,0.36,0,0,2010
854,MAHONEY,40397,91.1,0.63,0,0,2010
855,VALENTINE,40395,66.06,0.66,0,0,2010
856,RAYMOND,40275,79.07,1.05,0,0,2010
857,MEDRANO,40261,4.27,1.94,1,0,2010
858,HAHN,40250,90.16,5.69,0,0,2010
859,MCMILLAN,40237,67.96,0.59,0,0,2010
860,SMALL,40212,62.66,0.58,0,0,2010
861,BENTLEY,40193,82.48,0.52,0,0,2010
862,FELIX,40165,17.5,2.8,1,0,2010
863,PECK,40055,90.68,0.9,0,0,2010
864,LUCERO,39986,11.1,2.67,1,0,2010
865,BOYLE,39921,93.52,0.61,0,0,2010
866,HANNA,39890,87.09,0.98,0,0,2010
867,PACE,39879,78.26,0.67,0,0,2010
868,RUSH,39802,74.04,0.46,0,0,2010
869,HURLEY,39796,90.71,0.65,0,0,2010
870,HARDING,39787,80.14,0.61,0,0,2010
871,MCCONNELL,39754,88.76,0.58,0,0,2010
872,BERNAL,39693,7.95,2.39,1,0,2010
873,NAVA,39670,4.48,1.08,1,0,2010
874,AYERS,39623,82.96,0.6,0,0,2010
875,EVERETT,39593,68.9,0.51,0,0,2010
876,VENTURA,39580,18.8,4.64,1,0,2010
877,AVERY,39564,71.13,0.51,0,0,2010
878,PUGH,39559,67.24,0.45,0,0,2010
879,MAYER,39555,93.11,0.91,0,0,2010
880,BENDER,39551,88.49,0.67,0,0,2010
881,SHEPARD,39430,76.74,0.55,0,0,2010
882,MCMAHON,39411,93.22,0.65,0,0,2010
883,LANDRY,39391,82.97,0.51,0,0,2010
884,CASE,39319,92.33,0.65,0,0,2010
885,SAMPSON,39277,60.21,0.66,0,0,2010
886,MOSES,39216,55.05,2.03,0,0,2010
887,MAGANA,39105,3.81,0.61,1,0,2010
888,BLACKBURN,39097,87.41,0.52,0,0,2010
889,DUNLAP,39063,75.0,0.46,0,0,2010
890,GOULD,38924,86.79,0.72,0,0,2010
891,DUFFY,38835,90.71,0.67,0,0,2010
892,VAUGHAN,38830,82.04,0.5,0,0,2010
893,HERRING,38733,72.71,0.41,0,0,2010
894,MCKAY,38681,80.03,0.7,0,0,2010
895,ESPINOSA,38667,7.73,3.5,1,0,2010
896,RIVERS,38662,40.47,0.61,0,0,2010
897,FARLEY,38528,83.74,0.57,0,0,2010
898,BERNARD,38512,62.84,1.09,0,0,2010
899,ASHLEY,38499,71.84,0.65,0,0,2010
900,FRIEDMAN,38374,96.05,0.6,0,0,2010
901,POTTS,38277,79.56,0.55,0,0,2010
902,TRUONG,38267,0.82,96.87,1,1,2010
903,COSTA,38265,83.16,1.82,0,0,2010
904,CORREA,38232,10.37,1.71,1,0,2010
905,BLEVINS,38229,89.47,0.37,0,0,2010
906,NIXON,38147,62.04,0.57,0,0,2010
907,CLEMENTS,38044,84.86,0.5,0,0,2010
908,FRY,38029,91.09,0.55,0,0,2010
909,DELAROSA,37932,5.21,4.58,1,0,2010
910,BEST,37923,71.82,0.54,0,0,2010
911,BENTON,37912,69.0,0.55,0,0,2010
912,LUGO,37903,6.9,0.41,1,0,2010
913,PORTILLO,37890,4.13,0.39,1,0,2010
914,DOUGHERTY,37884,94.37,0.62,0,0,2010
915,CRANE,37870,90.11,0.62,0,0,2010
916,HALEY,37858,81.27,0.54,0,0,2010
917,PHAN,37836,1.28,95.83,1,1,2010
918,VILLALOBOS,37754,3.9,0.65,1,0,2010
919,BLANCHARD,37695,84.87,0.51,0,0,2010
920,HORNE,37689,70.93,0.55,0,0,2010
921,FINLEY,37672,72.3,0.52,0,0,2010
922,QUINTANA,37657,8.2,1.06,1,0,2010
923,LYNN,37644,84.61,1.42,0,0,2010
924,ESQUIVEL,37578,4.12,0.68,1,0,2010
925,BEAN,37571,80.83,0.57,0,0,2010
926,DODSON,37566,81.39,0.51,0,0,2010
927,MULLEN,37502,87.64,0.73,0,0,2010
928,XIONG,37499,0.33,98.07,1,1,2010
929,HAYDEN,37451,80.59,0.65,0,0,2010
930,CANO,37368,6.59,1.17,1,0,2010
931,LEVY,37228,79.16,0.85,0,0,2010
932,HUBER,37170,95.17,0.64,0,0,2010
933,RICHMOND,37053,71.72,0.53,0,0,2010
934,MOYER,37050,93.37,0.54,0,0,2010
935,LIM,37021,2.86,92.24,1,1,2010
936,FRYE,36973,83.04,0.53,0,0,2010
937,SHEPPARD,36960,67.37,0.47,0,0,2010
938,MCCARTY,36944,88.11,0.54,0,0,2010
939,AVALOS,36922,3.54,0.21,1,0,2010
940,BOOKER,36840,28.03,0.28,1,0,2010
941,WALLER,36805,69.64,0.45,0,0,2010
942,PARRA,36765,6.45,0.41,1,0,2010
943,WOODWARD,36764,89.74,0.62,0,0,2010
944,JARAMILLO,36755,7.47,1.0,1,0,2010
945,KRUEGER,36743,95.97,0.63,0,0,2010
946,RASMUSSEN,36636,94.55,0.82,0,0,2010
947,BRANDT,36613,94.13,0.65,0,0,2010
948,PERALTA,36585,5.17,7.18,1,0,2010
949,DONALDSON,36558,72.06,0.5,0,0,2010
950,STUART,36540,84.01,0.69,0,0,2010
951,FAULKNER,36466,79.38,0.45,0,0,2010
952,MAYNARD,36460,87.48,0.46,0,0,2010
953,GALINDO,36429,5.87,0.76,1,0,2010
954,COFFEY,36423,88.38,0.52,0,0,2010
955,ESTES,36318,86.75,0.48,0,0,2010
956,SANFORD,36312,76.62,0.55,0,0,2010
957,BURCH,36269,78.77,0.49,0,0,2010
958,MADDOX,36250,69.75,0.42,0,0,2010
959,VO,36236,1.4,96.07,1,1,2010
960,OCONNELL,36194,95.42,0.59,0,0,2010
961,VU,36179,1.04,96.61,1,1,2010
962,ANDERSEN,36150,94.0,0.69,0,0,2010
963,SPENCE,36129,72.23,0.61,0,0,2010
964,MCPHERSON,36125,73.35,0.57,0,0,2010
965,CHURCH,36072,89.18,0.47,0,0,2010
966,SCHMITT,36043,95.68,0.58,0,0,2010
967,STANTON,35997,82.89,0.71,0,0,2010
968,LEAL,35958,13.02,0.98,1,0,2010
969,CHERRY,35877,58.97,0.65,0,0,2010
970,COMPTON,35830,87.26,0.47,0,0,2010
971,DUDLEY,35781,65.96,0.52,0,0,2010
972,SIERRA,35770,7.23,0.64,1,0,2010
973,POLLARD,35749,62.77,0.55,0,0,2010
974,ALFARO,35725,4.88,1.28,1,0,2010
975,HESTER,35642,73.1,0.52,0,0,2010
976,PROCTOR,35636,70.12,0.53,0,0,2010
977,LU,35628,1.77,95.74,1,1,2010
978,HINTON,35606,53.16,0.37,0,0,2010
979,NOVAK,35461,95.47,0.7,0,0,2010
980,GOOD,35446,88.9,1.15,0,0,2010
981,MADDEN,35438,84.48,0.68,0,0,2010
982,MCCANN,35408,89.67,0.65,0,0,2010
983,TERRELL,35408,55.26,0.39,0,0,2010
984,JARVIS,35350,84.87,0.56,0,0,2010
985,DICKSON,35312,75.76,0.7,0,0,2010
986,REYNA,35291,6.18,0.47,1,0,2010
987,CANTRELL,35266,89.67,0.45,0,0,2010
988,MAYO,35228,63.25,2.08,0,0,2010
989,BRANCH,35225,47.37,0.5,0,0,2010
990,HENDRIX,35194,77.99,0.47,0,0,2010
991,ROLLINS,35132,68.29,0.4,0,0,2010
992,ROWLAND,35121,86.6,0.6,0,0,2010
993,WHITNEY,35118,85.44,0.83,0,0,2010
994,DUKE,35053,85.45,0.62,0,0,2010
995,ODOM,35020,69.03,0.45,0,0,2010
996,DAUGHERTY,34987,90.01,0.47,0,0,2010
997,TRAVIS,34985,73.32,0.52,0,0,2010
998,TANG,34961,2.64,93.31,1,1,2010
999,ARCHER,34949,79.5,0.6,0,0,2010
1000,HAAS,34918,95.16,0.54,0,0,2010
1001,GALLOWAY,34909,69.5,0.44,0,0,2010
1002,BRAY,34906,81.76,0.6,0,0,2010
1003,NIEVES,34896,5.66,0.61,1,0,2010
1004,PETTY,34882,73.43,0.52,0,0,2010
1005,MCGRATH,34871,94.42,0.68,0,0,2010
1006,KAUFMAN,34844,94.57,0.57,0,0,2010
1007,HOLDEN,34824,76.83,0.54,0,0,2010
1008,KRAUSE,34722,95.12,0.65,0,0,2010
1009,BAIRD,34721,91.44,0.63,0,0,2010
1010,RIGGS,34506,87.67,0.47,0,0,2010
1011,BRAUN,34491,94.26,0.6,0,0,2010
1012,WERNER,34488,95.24,0.68,0,0,2010
1013,QUINONES,34468,5.61,1.09,1,0,2010
1014,SALDANA,34434,4.71,1.21,1,0,2010
1015,MERCER,34431,82.18,0.51,0,0,2010
1016,HATFIELD,34381,92.6,0.47,0,0,2010
1017,MCNEIL,34368,52.43,0.4,0,0,2010
1018,IRWIN,34297,92.62,0.7,0,0,2010
1019,HOOPER,34247,79.46,0.63,0,0,2010
1020,HAYS,34191,91.57,0.58,0,0,2010
1021,JOYCE,34132,87.83,0.69,0,0,2010
1022,MCKNIGHT,34055,59.44,0.48,0,0,2010
1023,GAMBLE,34005,57.05,0.49,0,0,2010
1024,DOWNS,33922,83.76,0.62,0,0,2010
1025,PIERRE,33913,7.05,0.31,1,0,2010
1026,HANEY,33898,87.05,0.51,0,0,2010
1027,FORBES,33813,70.42,0.79,0,0,2010
1028,SAENZ,33787,7.38,0.39,1,0,2010
1029,DAVIES,33753,88.77,0.76,0,0,2010
1030,VERA,33674,7.12,0.9,1,0,2010
1031,LEVINE,33637,90.72,0.65,0,0,2010
1032,MOONEY,33555,90.61,0.6,0,0,2010
1033,JOHN,33543,40.98,21.27,0,0,2010
1034,ROSA,33521,30.0,1.18,1,0,2010
1035,RIDDLE,33507,88.29,0.53,0,0,2010
1036,KEY,33501,68.56,0.9,0,0,2010
1037,CHO,33490,1.88,95.12,1,1,2010
1038,KAISER,33480,93.15,1.04,0,0,2010
1039,HOLDER,33465,73.12,0.52,0,0,2010
1040,BIRD,33457,87.79,0.97,0,0,2010
1041,BONNER,33446,54.11,0.47,0,0,2010
1042,FERRELL,33418,74.71,0.41,0,0,2010
1043,COTTON,33374,51.36,0.3,0,0,2010
1044,DOTSON,33347,68.17,0.32,0,0,2010
1045,MCGOWAN,33340,75.15,0.57,0,0,2010
1046,BARLOW,33335,81.17,0.55,0,0,2010
1047,SHEA,33329,93.84,1.89,0,0,2010
1048,EWING,33314,76.28,0.62,0,0,2010
1049,BRIGHT,33281,70.47,0.86,0,0,2010
1050,BECERRA,33274,4.82,0.26,1,0,2010
1051,LINDSAY,33255,72.49,0.57,0,0,2010
1052,RITTER,33252,92.62,0.45,0,0,2010
1053,COOLEY,33231,77.81,0.46,0,0,2010
1054,FRITZ,33224,93.12,0.69,0,0,2010
1055,COOKE,33223,77.96,0.56,0,0,2010
1056,DELANEY,33218,83.59,0.58,0,0,2010
1057,AMAYA,33218,4.45,0.43,1,0,2010
1058,CHANEY,33201,71.01,0.52,0,0,2010
1059,KIDD,33186,75.09,0.54,0,0,2010
1060,VELASCO,33078,5.94,10.51,1,0,2010
1061,NGO,33005,0.92,96.46,1,1,2010
1062,CHENG,32982,1.86,94.63,1,1,2010
1063,NEWELL,32909,79.08,0.61,0,0,2010
1064,FREY,32904,95.14,0.6,0,0,2010
1065,CARNEY,32897,85.44,0.57,0,0,2010
1066,BARRIOS,32873,8.06,1.47,1,0,2010
1067,BOLTON,32815,73.52,0.54,0,0,2010
1068,HOLMAN,32788,69.54,0.44,0,0,2010
1069,TOVAR,32760,4.73,0.13,1,0,2010
1070,CARDONA,32727,6.32,0.97,1,0,2010
1071,DAILEY,32719,77.28,0.53,0,0,2010
1072,MERRILL,32620,90.32,0.7,0,0,2010
1073,COWAN,32586,79.49,0.49,0,0,2010
1074,SLATER,32584,79.2,0.63,0,0,2010
1075,ALBERT,32507,76.84,2.06,0,0,2010
1076,JUSTICE,32480,85.55,0.46,0,0,2010
1077,OSBORN,32439,91.04,0.67,0,0,2010
1078,CARVER,32415,89.29,0.45,0,0,2010
1079,LANCASTER,32362,84.28,0.61,0,0,2010
1080,GOFF,32298,87.2,0.54,0,0,2010
1081,ZAPATA,32274,5.8,1.15,1,0,2010
1082,FULTON,32258,71.16,0.53,0,0,2010
1083,KANG,32221,3.08,93.86,1,1,2010
1084,SEARS,32206,83.36,0.56,0,0,2010
1085,LEHMAN,32180,95.02,0.61,0,0,2010
1086,BYERS,32174,80.7,0.57,0,0,2010
1087,SNIDER,32148,92.28,0.59,0,0,2010
1088,LAW,32122,65.61,14.22,0,0,2010
1089,TAN,32120,3.3,92.37,1,1,2010
1090,LAKE,32104,81.43,0.88,0,0,2010
1091,LUTZ,32050,94.79,0.61,0,0,2010
1092,COSTELLO,32043,90.85,0.69,0,0,2010
1093,GAY,32025,70.72,1.84,0,0,2010
1094,GUTHRIE,31956,88.05,0.64,0,0,2010
1095,GALLARDO,31909,5.73,3.14,1,0,2010
1096,WORKMAN,31856,90.09,0.43,0,0,2010
1097,MCFADDEN,31839,60.27,0.47,0,0,2010
1098,BLANCO,31800,11.28,4.22,1,0,2010
1099,GORMAN,31788,89.77,0.59,0,0,2010
1100,KATZ,31780,95.31,0.7,0,0,2010
1101,KUHN,31776,95.17,0.65,0,0,2010
1102,NOEL,31768,59.83,0.92,0,0,2010
1103,VALLE,31716,10.69,1.47,1,0,2010
1104,MARINO,31687,84.02,1.08,0,0,2010
1105,HONG,31670,7.23,88.12,1,1,2010
1106,SPRINGER,31643,83.29,0.7,0,0,2010
1107,PICKETT,31611,65.61,0.41,0,0,2010
1108,AGUILERA,31581,4.28,0.54,1,0,2010
1109,CARRASCO,31575,5.62,0.79,1,0,2010
1110,WITT,31575,91.51,0.56,0,0,2010
1111,DONAHUE,31563,92.35,0.51,0,0,2010
1112,KINNEY,31558,85.36,0.88,0,0,2010
1113,DONNELLY,31505,94.31,0.63,0,0,2010
1114,BRITT,31474,73.72,0.32,0,0,2010
1115,CRAFT,31452,80.99,0.39,0,0,2010
1116,ODELL,31349,91.44,0.57,0,0,2010
1117,DALY,31330,91.41,0.66,0,0,2010
1118,WINTER,31310,93.02,0.63,0,0,2010
1119,ABRAHAM,31303,45.0,25.64,0,0,2010
1120,BAEZ,31298,4.28,0.22,1,0,2010
1121,RODRIGUES,31280,45.85,4.35,0,0,2010
1122,WOOTEN,31249,65.9,0.38,0,0,2010
1123,HARTLEY,31221,88.9,0.59,0,0,2010
1124,NG,31210,1.92,93.2,1,1,2010
1125,KENDALL,31209,85.73,0.81,0,0,2010
1126,CLEVELAND,31123,66.41,0.58,0,0,2010
1127,CROWLEY,31098,90.11,0.64,0,0,2010
1128,PEARCE,31060,88.57,0.62,0,0,2010
1129,DILLARD,31021,53.34,0.35,0,0,2010
1130,WILDER,31018,68.05,0.47,0,0,2010
1131,LANGE,30984,92.7,1.08,0,0,2010
1132,SHOEMAKER,30934,93.56,0.52,0,0,2010
1133,FLANAGAN,30887,88.84,0.61,0,0,2010
1134,BRUNO,30883,74.09,1.19,0,0,2010
1135,SEGURA,30880,8.49,0.45,1,0,2010
1136,BEACH,30867,89.56,0.61,0,0,2010
1137,CASTELLANOS,30859,4.13,0.22,1,0,2010
1138,TILLMAN,30825,45.06,0.35,0,0,2010
1139,ALFORD,30771,63.95,0.42,0,0,2010
1140,FINCH,30769,78.76,0.67,0,0,2010
1141,MCLEOD,30769,69.99,0.49,0,0,2010
1142,MACKEY,30749,69.46,0.52,0,0,2010
1143,DODD,30732,83.52,0.76,0,0,2010
1144,MINOR,30702,55.0,0.81,0,0,2010
1145,EMERSON,30702,84.83,0.71,0,0,2010
1146,MUNIZ,30695,8.02,0.4,1,0,2010
1147,ALSTON,30693,13.76,0.22,1,0,2010
1148,MALONEY,30671,91.24,0.63,0,0,2010
1149,CHILDERS,30570,90.25,0.51,0,0,2010
1150,MCDERMOTT,30528,92.19,0.83,0,0,2010
1151,MOSER,30483,94.5,0.68,0,0,2010
1152,VOGEL,30470,94.99,0.64,0,0,2010
1153,MCCABE,30401,91.49,0.69,0,0,2010
1154,DANG,30389,1.75,95.0,1,1,2010
1155,ALONSO,30389,6.76,0.84,1,0,2010
1156,SAUCEDO,30374,3.77,0.23,1,0,2010
1157,STARR,30363,83.39,0.59,0,0,2010
1158,DO,30301,2.34,94.78,1,1,2010
1159,HURTADO,30286,4.75,0.42,1,0,2010
1160,KIRKLAND,30283,68.79,0.46,0,0,2010
1161,HENDRICKSON,30259,91.79,0.61,0,0,2010
1162,HOLLEY,30231,65.06,0.47,0,0,2010
1163,CORDERO,30158,7.71,4.79,1,0,2010
1164,FRANKS,30155,82.06,0.54,0,0,2010
1165,GUILLEN,30153,4.74,0.92,1,0,2010
1166,WELSH,30153,91.01,0.75,0,0,2010
1167,RATLIFF,30083,78.7,0.45,0,0,2010
1168,SWEET,30051,85.15,0.64,0,0,2010
1169,TALLEY,30014,65.16,0.54,0,0,2010
1170,WHITFIELD,29962,44.52,0.38,0,0,2010
1171,CROWE,29953,87.53,0.52,0,0,2010
1172,GOLDSTEIN,29938,95.01,0.68,0,0,2010
1173,ENGLAND,29926,88.91,0.48,0,0,2010
1174,PEREIRA,29898,57.92,4.97,0,0,2010
1175,LY,29891,1.18,94.59,1,1,2010
1176,JOYNER,29884,53.31,0.37,0,0,2010
1177,RICHTER,29880,94.78,0.65,0,0,2010
1178,FARRIS,29877,81.56,0.52,0,0,2010
1179,TRACY,29867,91.05,0.62,0,0,2010
1180,BACON,29860,74.94,0.93,0,0,2010
1181,HAN,29847,4.24,92.67,1,1,2010
1182,GIBBONS,29824,83.71,0.69,0,0,2010
1183,MAYFIELD,29805,64.78,0.37,0,0,2010
1184,HOANG,29798,1.41,96.05,1,1,2010
1185,ELDER,29796,79.15,0.52,0,0,2010
1186,LAU,29792,16.19,76.07,1,1,2010
1187,DALE,29757,78.17,0.74,0,0,2010
1188,CAMP,29753,85.05,0.59,0,0,2010
1189,CONNOLLY,29710,94.9,0.71,0,0,2010
1190,HEWITT,29694,82.77,0.61,0,0,2010
1191,CRAMER,29691,93.69,0.66,0,0,2010
1192,GOLDBERG,29603,95.31,0.7,0,0,2010
1193,MORIN,29593,70.09,0.78,0,0,2010
1194,SUTHERLAND,29585,83.46,0.69,0,0,2010
1195,KAPLAN,29582,94.78,0.79,0,0,2010
1196,MCALLISTER,29544,78.29,0.58,0,0,2010
1197,BYRNE,29503,94.79,0.67,0,0,2010
1198,OSORIO,29482,3.7,1.17,1,0,2010
1199,CASH,29476,78.56,0.58,0,0,2010
1200,HAINES,29462,89.91,0.54,0,0,2010
1201,MEEKS,29457,73.84,0.37,0,0,2010
1202,WYNN,29417,54.24,1.12,0,0,2010
1203,GILLIAM,29414,60.55,0.39,0,0,2010
1204,VIGIL,29382,13.86,0.34,1,0,2010
1205,HICKEY,29350,92.21,0.59,0,0,2010
1206,CONNOR,29346,81.54,0.8,0,0,2010
1207,PATE,29327,80.28,0.88,0,0,2010
1208,ZEPEDA,29252,4.07,0.3,1,0,2010
1209,HATCHER,29235,68.0,0.47,0,0,2010
1210,ESCOBEDO,29185,4.28,0.44,1,0,2010
1211,ARREDONDO,29173,4.88,0.19,1,0,2010
1212,HYDE,29094,86.16,0.64,0,0,2010
1213,CHRISTOPHER,29067,73.71,1.27,0,0,2010
1214,MOBLEY,29065,57.44,0.34,0,0,2010
1215,KESSLER,29064,94.94,0.65,0,0,2010
1216,RITCHIE,29040,91.45,0.66,0,0,2010
1217,BRITTON,29040,73.97,0.5,0,0,2010
1218,ROMANO,29018,84.76,1.52,0,0,2010
1219,ONEIL,28949,88.03,0.55,0,0,2010
1220,TYSON,28947,52.86,0.46,0,0,2010
1221,BUI,28919,1.71,95.45,1,1,2010
1222,HILTON,28918,78.28,0.64,0,0,2010
1223,CABALLERO,28903,6.32,3.07,1,0,2010
1224,DOWNING,28880,80.29,0.6,0,0,2010
1225,SHARPE,28879,70.96,0.52,0,0,2010
1226,GUY,28852,67.88,1.01,0,0,2010
